DATE,mytmp,mymois
2020-05-03,31.2,0.011809815707836605
2020-05-04,29.699999999999996,0.016891260452282616
2020-05-05,26.714285714285715,0.035036087168526464
2020-05-06,23.55,0.015448578208706229
2020-05-07,26.114285714285717,0.02514358627889018
2020-05-08,27.725,0.010300148536161673
2020-05-09,25.52857142857143,0.01979213484227321
2020-05-10,26.312499999999996,0.030159385671050528
2020-05-11,27.724999999999998,0.0024239725806875796
2020-05-12,30.0,0.005215026799869144
2020-05-13,30.357142857142858,0.03130504082475005
2020-05-14,31.885714285714283,0.057250991542822496
2020-05-15,32.18333333333333,0.040939866380411076
2020-05-16,30.959999999999997,0.34595315300349483
2020-05-17,32.4375,0.35528478108742206
2020-05-18,33.04,0.16043308606775947
2020-05-19,35.13333333333333,0.2442841396735205
2020-05-20,34.18333333333333,0.18193560257036442
